,fight_img,fight_name,orgin_code,orgin_date,orgin_time,orgin_city,dest_code,dest_date,dest_time,dest_city,duration_of_flight,duration_stops,flight_price,discount_credit
47,https://images.ixigo.com/img/common-resources/airline-new/6E.png,INDIGO,BLR,"Thu, 23 Dec",22:55,Bengaluru,CCU,"Fri, 24 Dec",07:15,Kolkata,8hr 20min,1 stop,8852,₹600 Instant Off
48,https://images.ixigo.com/img/common-resources/airline-new/6E.png,INDIGO,BLR,"Thu, 23 Dec",13:05,Bengaluru,CCU,"Thu, 23 Dec",21:50,Kolkata,8hr 45min,1 stop,8852,₹600 Instant Off
49,https://images.ixigo.com/img/common-resources/airline-new/6E.png,INDIGO,BLR,"Thu, 23 Dec",13:05,Bengaluru,CCU,"Thu, 23 Dec",19:40,Kolkata,6hr 35min,1 stop,9311,₹600 Instant Off
50,https://images.ixigo.com/img/common-resources/airline-new/I5.png,AIRASIA INDIA,BLR,"Thu, 23 Dec",05:10,Bengaluru,CCU,"Thu, 23 Dec",12:00,Kolkata,6hr 50min,1 stop,9860,₹600 Instant Off
51,https://images.ixigo.com/img/common-resources/airline-new/I5.png,AIRASIA INDIA,BLR,"Thu, 23 Dec",00:10,Bengaluru,CCU,"Thu, 23 Dec",07:10,Kolkata,7hr,1 stop,9860,₹600 Instant Off
52,https://images.ixigo.com/img/common-resources/airline-new/I5.png,AIRASIA INDIA,BLR,"Thu, 23 Dec",06:25,Bengaluru,CCU,"Thu, 23 Dec",19:15,Kolkata,12hr 50min,1 stop,9860,₹600 Instant Off
53,https://images.ixigo.com/img/common-resources/airline-new/6E.png,INDIGO,BLR,"Thu, 23 Dec",14:55,Bengaluru,CCU,"Thu, 23 Dec",22:55,Kolkata,8hr,1 stop,10231,₹600 Instant Off
54,https://images.ixigo.com/img/common-resources/airline-new/I5.png,AIRASIA INDIA,BLR,"Thu, 23 Dec",11:20,Bengaluru,CCU,"Thu, 23 Dec",19:30,Kolkata,8hr 10min,1 stop,10933,₹600 Instant Off
55,https://images.ixigo.com/img/common-resources/airline-new/6E.png,INDIGO,BLR,"Thu, 23 Dec",16:20,Bengaluru,CCU,"Thu, 23 Dec",22:40,Kolkata,6hr 20min,1 stop,11111,₹600 Instant Off
56,https://images.ixigo.com/img/common-resources/airline-new/G8.png,GO FIRST,BLR,"Thu, 23 Dec",18:50,Bengaluru,CCU,"Fri, 24 Dec",08:40,Kolkata,13hr 50min,1 stop,11041,₹810 Instant Off
57,https://images.ixigo.com/img/common-resources/airline-new/UK.png,VISTARA,BLR,"Thu, 23 Dec",21:10,Bengaluru,CCU,"Fri, 24 Dec",08:35,Kolkata,11hr 25min,1 stop,11205,₹605 Instant Off
58,https://images.ixigo.com/img/common-resources/airline-new/UK.png,VISTARA,BLR,"Thu, 23 Dec",18:50,Bengaluru,CCU,"Fri, 24 Dec",08:35,Kolkata,13hr 45min,1 stop,11205,₹605 Instant Off
59,https://images.ixigo.com/img/common-resources/airline-new/6E.png,INDIGO,BLR,"Thu, 23 Dec",13:05,Bengaluru,CCU,"Thu, 23 Dec",19:15,Kolkata,6hr 10min,1 stop,11426,₹600 Instant Off
